303778;MASTER INDUSTRIAL & TRAFFIC ECUADOR MASTRAFFIC CIA.LTDA.;0992966343001;ECUADOR;GERENTE GENERAL;2019-08-28; ;2;2019-09-27;6;5107;;REYES SALAZAR NESTOR OSWALDO
;;;;;;;;;;;;ORTIZ GARCIA VALERIA ALEJANDRA
;;;;;;;;;;;;MACHARE CARRERA EMILY DANIELA
;;;;;;;;;;;;PUENTE HOLGUIN JONATAN JAVIER
;;;;;;;;;;;;ORTIZ SANCHEZ LIA OLIVANA
;;;;;;;;;;;;AYAVACA TAPIA MANUEL ISIDRO
;;;;;;;;;;;;PIN PARRALES GEORGE JAVIER
;;;;;;;;;;;;FRANCO ZAPATA GEOVANNY RAFAEL
;;;;;;;;;;;;CARRION LEDESMA PRISCILLA BEATRIZ
;;;;;;;;;;;;CASTILLO ROSERO MARCO ANTONIO
;;;;;;;;;;;;VILEMA CANCHIGNIA ANDREA GABRIELA
;;;;;;;;;;;;LOPEZ TRUJILLO CHRISTIAN ALEXANDER
727101;MOMENTUMCORP S.A.; ;ECUADOR;GERENTE GENERAL;2019-05-15; ;2;2019-11-28;25;562;;MONTALVO PUMA PABLO ANDRES
715246;HABIQO GLOBAL CONSTRUCCIONES ''HABIGLO'' CIA.LTDA.;1792827361001;ECUADOR;GERENTE GENERAL;2018-07-12; ;4;2018-08-03;16;12709;;MONTALVO PUMA PABLO ANDRES
310062;SMARTBUYCO S.A.;1792858771001;ECUADOR;PRESIDENTE;2018-04-12; ;3;2018-04-13;6;6100;;MONTALVO PUMA PABLO ANDRES
310063;HELMDECO S.A.;1792858798001;ECUADOR;PRESIDENTE;2018-04-12; ;3;2018-04-13;6;6088;;MONTALVO PUMA PABLO ANDRES
;;;;;;;;;;;;DISTRIBUIDORA DE MATERIALES DISMAC S.C.C.
;;;;;;;;;;;;MACIAS CABRERA MARCO FRANKLIN
;;;;;;;;;;;;MOLINA MOREIRA MARIA MAGDALENA
;;;;;;;;;;;;VALERIANO VELIZ DIOCLES ARIOSTO
;;;;;;;;;;;;MICROFARMING CIA LTDA.
;;;;;;;;;;;;VILATUÑA QUISAGUANO RUTH ELIZABETH
;;;;;;;;;;;;TOMALA REYES MARCELO WLADIMIR
;;;;;;;;;;;;CUBIERTAS DEL ECUADOR KU-BIEC S. A.
;;;;;;;;;;;;ALBUJA ANGERMEYER ERIC BENJAMIN
;;;;;;;;;;;;CHERREZ LOOR RAFAEL EDUARDO
;;;;;;;;;;;;LLAMUCA CARRASCO SILVIA HERMITA
;;;;;;;;;;;;MENDOZA VILLACRES LUIS ANTONIO
;;;;;;;;;;;;VALENCIA LOPEZ VALERIA ELIZABETH
;;;;;;;;;;;;AGUILAR HERRERA JAIRO VLADIMI
;;;;;;;;;;;;FERNANDEZ FERNANDEZ MERY MARGARITA
;;;;;;;;;;;;TANDAZO PAZ MARIA JOSE
;;;;;;;;;;;;JIMENEZ MARTINEZ & ASOCIADOS
;;;;;;;;;;;;ESMERALDAS BRAVO MARIA MAGDALENA
;;;;;;;;;;;;"ASOCIACION DE PRODUCCION TEXTIL MANTA SE LEVANTA ""ASOPROMALEV"""
;;;;;;;;;;;;AYALA CAÑIZARES ROCIO DEL PILAR
;;;;;;;;;;;;JARRIN IBADANGO ANGEL DANIEL
137442;TOTALDENT CIA. LTDA.;1792304016001;ECUADOR;LIQUIDADOR;2016-05-26; ; ;2016-06-24; ;9410;;RODRIGUEZ GALARZA KARINA MERCEDES
;;;;;;;;;;;;OCHOA RODAS FELIPE ARCENIO
;;;;;;;;;;;;VASQUEZ LEIVA MARIA ISABEL
;;;;;;;;;;;;CASTRO TUALOMBO LUZ MARILA
;;;;;;;;;;;;ESTRADA VILLARES NOE OMAR
;;;;;;;;;;;;AV-FACTORY TECHNOLOGY SOLUTIONS CIA. LTDA.
64955;CAMPOMAQUIGUIRI SERVICE CIA. LTDA.; ;ECUADOR;GERENTE GENERAL;2009-09-12; ;2;2009-11-27;27;213;;QUIGUIRI FLORES SEGUNDO MANUEL
;;;;;;;;;;;;OÑA SIMBA NANCY ROCIO
;;;;;;;;;;;;OROZCO OROZCO GUILLERMO WASHINGTON
;;;;;;;;;;;;RODRIGUEZ CASTILLO CILLY KATIUCHKA
;;;;;;;;;;;;PONCE VELEZ MIGUEL ANGEL
;;;;;;;;;;;;FONSECA JARRIN RUBEN MAURICIO
;;;;;;;;;;;;VILLACRES BORJA MARCO ADRIAN
313582;LABORATORIOS OROFARM FARMACÉUTICA DE EL ORO OROLAB S.A.;0791820057001;ECUADOR;PRESIDENTE;2019-04-05; ;5;2019-04-05;6;375;;CAMPOVERDE CASTRO WALTER ENRIQUE
19442;INMOBILIARIA OROESA SA;0790058089001;ECUADOR;PRESIDENTE;2017-12-27; ;5;2018-01-04;11;93;;CAMPOVERDE CASTRO WALTER ENRIQUE
713701;INMOBIFAM ADMINISTRADORA INMOBILIARIA FAMILIAR S.A.;0993043745001;ECUADOR;PRESIDENTE;2017-12-12; ;5;2017-12-20;29;15470;;CAMPOVERDE CASTRO WALTER ENRIQUE
308508;DISTRIBUIDORA FARMACÉUTICA EL ORO OROFARMACIAS S.A.;0791799201001;ECUADOR;GERENTE GENERAL;2017-10-30; ;5;2017-10-31;6;1162;;CAMPOVERDE CASTRO WALTER ENRIQUE
135962;PRODUCTOS ECUATORIANOS FARMACEUTICOS S.A. PRODE-FARM;0992643579001;ECUADOR;PRESIDENTE;2017-10-25; ;5;2017-10-27;28;13187;;CAMPOVERDE CASTRO WALTER ENRIQUE
;;;;;;;;;;;;ASOCIACION INTERCULTURAL DE TRABAJADORES EL TAMBO
;;;;;;;;;;;;ZAMBRANO REYES JOHANNA ELIZABETH
;;;;;;;;;;;;BRAVO BUSINESS INT S. A.
;;;;;;;;;;;;ORTEGA PESANTEZ EFREN GERARDO
727774;MEDIVITALSCC S.A.;1793053505001;ECUADOR;GERENTE GENERAL;2019-12-20; ;2;2020-01-28;28;2096;;CARRION ROJAS EDGAR VICENTE
;;;;;;;;;;;;FLORES LLERENA SERGIO PAUL
;;;;;;;;;;;;DIAZ QUISHPE LUTGARDO
;;;;;;;;;;;;MENDOZA FAJARDO ELOY GERMAN
;;;;;;;;;;;;MINUCHE BARRERA OMAR EDUARDO
;;;;;;;;;;;;GOROTIZA MACIAS LUCIANA SUGEY
;;;;;;;;;;;;GUAMAN JARRIN CARMEN CECILIA
;;;;;;;;;;;;BUSTE POMA JAZMIN ALEXANDRA
;;;;;;;;;;;;ENCALADA ANZOATEGUI SHEYLA JOHANA
;;;;;;;;;;;;SALAZAR GRANDA KARLA PAOLA
;;;;;;;;;;;;VISCAINO AGUILAR SILVIA EUGENIA
302878;PREVENCO-CONSULTORES CIA.LTDA.;1091752669001;ECUADOR;PRESIDENTE;2015-11-17; ;1;2015-11-20;6;517;;PASTILLO POZO KARINA ELIZABETH
;;;;;;;;;;;;SILVA MIRANDA VICENTE HOMERO
;;;;;;;;;;;;ALMEIDA LEMA TANIA NATALI
;;;;;;;;;;;;INDUSTRIAS MOTORIZADAS INDUMOT S A
;;;;;;;;;;;;ZAMBRANO MENDOZA ANGEL EDDY
;;;;;;;;;;;;ORELLANA ORDOÑEZ PABLO ANDRES
;;;;;;;;;;;;ARTEAGA IBARRA WINTER ALFREDO
;;;;;;;;;;;;ALDAZ JIMENEZ JULIO ENRIQUE
;;;;;;;;;;;;COSMEDERM CIA LTDA
;;;;;;;;;;;;SIERRA JACOME JUAN CARLOS
;;;;;;;;;;;;SOLORZANO ESPINOZA JHONITA JHUNANN
12387;COMERCIAL BONILLA JIMENEZ S.A. COMBONIJ;1291734894001;ECUADOR;PRESIDENTE;2010-03-22; ;5;2010-03-29;24;79;;JIMENEZ MOREJON GLORIA EVA
;;;;;;;;;;;;UPEC - CREATIVA EP
;;;;;;;;;;;;BENITEZ LOPEZ JANNETH MERCEDES
;;;;;;;;;;;;CUADRADO RODRIGUEZ MARIA FERNANDA
;;;;;;;;;;;;GUAMINGA TACO KATHERINE YESENIA
;;;;;;;;;;;;TAMAYO OCHOA MARIA ELENA
;;;;;;;;;;;;MOYON ARIAS LEONOR CECILIA
;;;;;;;;;;;;CARPIO TORRES ANDRES SANTIAGO
;;;;;;;;;;;;BARCENES FLORES MIGUEL ANGEL
;;;;;;;;;;;;CARRILLO PISCO MARIA LAURA
;;;;;;;;;;;;RIVERA DELGADO VICTOR ALEJANDRO
721560;MASTERCAUTOM S.A.;0993173428001;ECUADOR;PRESIDENTE;2019-01-16; ;5;2019-01-18;10;771;;FLOR IZAGUIRRE ARMANDO VICENTE
179946;LEIZMA GESTION PLUS S.A.; ;ECUADOR;PRESIDENTE;2012-09-15; ;5;2012-11-28;21;21719;;FLOR IZAGUIRRE ARMANDO VICENTE
;;;;;;;;;;;;LOPEZ CORDONEZ VICTOR RICARDO
;;;;;;;;;;;;CRUZ RAMIREZ EDISON FERNANDO
;;;;;;;;;;;;SALAZAR SALAZAR LUIS ALBERTO
;;;;;;;;;;;;PEÑAFIEL QUINTEROS JEAN CARLOS
;;;;;;;;;;;;CANO POVEDA PABLO HANNIBAL
;;;;;;;;;;;;FERRIN MEDRANDA ENZO EDELBERTO
;;;;;;;;;;;;LUNA LOAIZA JAZMINA ALEXANDRA
;;;;;;;;;;;;DEL PEZO CACAO KAREN MARIUXI
;;;;;;;;;;;;LOAYZA AGUILAR MARIA VERONICA
;;;;;;;;;;;;CANO GONZALEZ TAYRO GABRIEL
;;;;;;;;;;;;ROJAS ORTEGA WENDY VERONICA
713486;ROCAZA & ASOCIADOS MULTIMANTENIMIENTO S.A.;0993041165001;ECUADOR;GERENTE GENERAL;2017-07-14; ;5;2017-07-25;14;166;;CASTILLO SANCHEZ BLADIMIR NAPOLEON
;;;;;;;;;;;;MERA GOMEZ ABIGAIL FERNANDA
;;;;;;;;;;;;FAVCORP S.A
;;;;;;;;;;;;COELLO DIAZ MARTHA BEATRIZ
;;;;;;;;;;;;RISK MANAGEMENT
706958;QUIMICOS INDUSTRIALES PROQUINEC S.A.;0992963522001;ECUADOR;GERENTE GENERAL;2016-03-01; ;5;2016-03-11;27;2859;;SILVA OLVERA WENDY VANESSA
130480;QUIMICOS & ASOCIADOS S.A. SOCIAQUIM;0992560312001;ECUADOR;PRESIDENTE;2015-05-11; ;5;2015-05-13;32;5983;;SILVA OLVERA WENDY VANESSA
;;;;;;;;;;;;MOREIRA CEDEÑO MIREYA VIVIANA
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE LIMPIEZA CLEANING LINE LINEA DE LIMPIEZA ASOCLEANING
;;;;;;;;;;;;JUNTA PROVINCIAL DE LA CRUZ ROJA DE NAPO
;;;;;;;;;;;;TAPIA MACIAS DENNISSE LISBETH
;;;;;;;;;;;;MV IMPORTACIONES MV-IMP CIA. LTDA.
;;;;;;;;;;;;CONSORCIO MANAGEMENT SUPPORT ECUADOR
;;;;;;;;;;;;ASOCIACION DE PRODUCTORES AGROPECUARIOS SAHUANGAL
174438;IMPREMAQ CIA. LTDA.;1792474647001;ECUADOR;GERENTE;2020-06-22; ;2;2020-07-02;12;7850;;LONDOÑO PROAÑO FAUSTO RICARDO
174438;IMPREMAQ CIA. LTDA.;1792474647001;ECUADOR;PRESIDENTE;2013-11-15; ;2;2013-11-19;11;16795;;LONDOÑO PROAÑO FAUSTO RICARDO
;;;;;;;;;;;;GUAYASAMIN NUÑEZ WALTER OSWALDO
723546;AGRIZELPRO CIA.LTDA.;1091783149001;ECUADOR;GERENTE GENERAL;2019-05-07; ;5;2019-05-13;30;308;;ESPINOSA MICHILENA JUAN CARLOS
724076;B&GAGROIMPORTACIONES CIA.LTDA.;1091783564001;ECUADOR;PRESIDENTE;2019-04-17; ;5;2019-06-18;28;387;;ESPINOSA MICHILENA JUAN CARLOS
;;;;;;;;;;;;SALAZAR MOLINA LUIS CORNELIO
;;;;;;;;;;;;BUSTAMANTE DAVILA LUIS FERNANDO
;;;;;;;;;;;;SAAVEDRA OREJUELA CATALINA PATRICIA
;;;;;;;;;;;;MAYORGA TORO CARLOS PATRICIO
;;;;;;;;;;;;BOWEN INTRIAGO JOSSELYN MELISSA
;;;;;;;;;;;;RUIZ PAREDES ANA GIMENA
;;;;;;;;;;;;ROMERO NARVAEZ YANETH PILAR
116391;STAPLES S.A.;0992364572001;ECUADOR;GERENTE GENERAL;2019-09-11; ;5;2019-09-19;25;4682;;CEVALLOS ORTEGA JUAN GABRIEL
;;;;;;;;;;;;AREVALO BELEMA ESPERANZA DE LOS ANGELES
120499;ISISCORP S.A.;0992422572001;ECUADOR;GERENTE GENERAL;2011-06-06; ;5;2011-08-11;26;14484;;ZAMBRANO MONGE CARLOS LUIS
;;;;;;;;;;;;SIMANCAS AGUILAR HONORIO ANTONIO
;;;;;;;;;;;;GRANDA VELASQUEZ JOAO FRANCESCO
;;;;;;;;;;;;"ASOCIACION DE PRODUCCION TEXTIL DINCOTEX ""APRODINCOTEX"""
182777;AGENCIA DE VIAJES LAS AVENTURAS DE JACK JACKADVENTURS CIA. LTDA.;0190407446001;ECUADOR;PRESIDENTE;2014-10-23; ;5;2014-11-04;13;77;;SALINAS CORONEL CARLOS FRANCISCO
;;;;;;;;;;;;TELLO FLORES FRANCISCO JAVIER
;;;;;;;;;;;;AMPUERO PEREZ MARIA JOSE
;;;;;;;;;;;;ASOCIACION DE SERVICIOS DE ALIMENTACION Y LIMPIEZA PAKTA MIRASHUN
63535;PHARMAVACCINE S.A.;0992689277001;ECUADOR;GERENTE GENERAL;2015-04-17; ;5;2015-05-08;10;5701;;DUEÑAS MENDOZA JOSE YONNY
;;;;;;;;;;;;CHICAIZA DE LA CRUZ OLGER BENITO
;;;;;;;;;;;;MUÑOZ BAJAÑA NARCISA DEL CARMEN
;;;;;;;;;;;;VITERI BUENAVENTURA MARCIA CLORINDA
;;;;;;;;;;;;INSTRUEQUIPOS CIA. LTDA.
;;;;;;;;;;;;MONCAYO MEDINA EDEN OMAR
;;;;;;;;;;;;LIMPIEZAALBYCLEAN CIA. LTDA
;;;;;;;;;;;;CHAMBA GONZALEZ ALBA BEATRIZ
;;;;;;;;;;;;MARIN CAMPOS MARIA MONSERRATE
726731;JBRIONES-COMPANY S.A.;1291782198001;ECUADOR;GERENTE GENERAL;2019-10-18; ;5;2019-11-19;6;74;;BRIONES BARRAGAN ERNESTO JASMANY
98114;COMPAÑIA DE TRANSPORTE PESADO BARRAGAN PEÑA S.A.;1291739608001;ECUADOR;GERENTE GENERAL;2019-04-20; ;2;2019-05-10;22;65;;BRIONES BARRAGAN ERNESTO JASMANY
;;;;;;;;;;;;DISTRIBUIDORA FARMACEUTICA FARMACTIVA CIA.LTDA.
;;;;;;;;;;;;ESPINOZA VILLAMAR VIOLETA OLEGARIA
;;;;;;;;;;;;CASTRO AVEROS PAMELA GABRIELA
;;;;;;;;;;;;VALDIVIEZO ALDAZ PAMELA STEFANIA
;;;;;;;;;;;;RAMONES ROJAS ROSA MERCEDES
;;;;;;;;;;;;CABRERA RAMOS KARINA ALEXANDRA
;;;;;;;;;;;;VINUEZA CEVALLOS ELZA DE LOURDES
;;;;;;;;;;;;OBANDO RAYO ANGELO FABRICIO
;;;;;;;;;;;;DISRENYS CIA LTDA.
;;;;;;;;;;;;"ASOCIACION DE PRODUCCION TEXTIL MODISTAS Y SASTRES EL CARMEN ""ASOPROTEXCAR"""
164220;ELECTRONICAGOIA CIA. LTDA.;1792232287001;ECUADOR;PRESIDENTE;2009-12-11; ;3;2009-12-21;25;4143;;PEREZ GALAN LUIS ALFONSO
;;;;;;;;;;;;BARCIONA ANTON FERNANDO ALFREDO
;;;;;;;;;;;;QUINTEROS BUSTAMANTE ZOILA INES
306323;AGRODEIMART S.A.;1792741726001;ECUADOR;PRESIDENTE;2017-02-20; ;5;2017-03-03;6;2828;;PAREDES BAUTISTA DAVID ISMAEL
305805;AGRO&INTEGRAL S.A.;1792727278001;ECUADOR;PRESIDENTE;2016-12-15; ;5;2016-12-29;6;18689;;PAREDES BAUTISTA DAVID ISMAEL
171863;AGROTERRADEI S.A.;1792452961001;ECUADOR;PRESIDENTE;2016-04-22; ;5;2016-05-04;14;6549;;PAREDES BAUTISTA DAVID ISMAEL
;;;;;;;;;;;;CASTILLO SEÑALIN JACQUELINE YAJAIRA
;;;;;;;;;;;;MOLINA MOLINA PEDRO ANDRES
;;;;;;;;;;;;SALVALETH CIA LTDA
;;;;;;;;;;;;JARA MULLER MARIA BELEN
;;;;;;;;;;;;LOAYZA SALAZAR KAREN PAOLA
;;;;;;;;;;;;NELLMED REPRESENTACIONES  COLOMA OLMEDO NELLY 
;;;;;;;;;;;;FARIAS DE SAA LEANDRO
;;;;;;;;;;;;CAJILIMA ROJAS ADELAIDA MARLENE
;;;;;;;;;;;;POZO CAPELO JHONNY CRISTOBAL
36846;COMPAÑIA DE TRANSPORTE Y TURISMO MANATIEXPRESS S.A.;2191716453001;ECUADOR;GERENTE GENERAL;2016-10-12; ;2;2016-10-17;19;32;;ANDI UMENDA ALIRIO
;;;;;;;;;;;;ALMEIDA PUGA ALEX XAVIER
711712;SERVICIOS DE CATERING''IMVO'' S.A.;2191744732001;ECUADOR;GERENTE GENERAL;2017-03-16; ;2;2017-03-23;26;4325;;VARGAS OYASA IVAN MAURICIO
;;;;;;;;;;;;GARZON DELGADO MERY ADRIANA
;;;;;;;;;;;;VILLACIS SUAREZ GABRIELA SOLEDAD
;;;;;;;;;;;;"ASOCIACION DE PRODUCCION TEXTIL CIERRE DORADO ""ASOPROTEXCIEDO"""
713474;MQS CONSTRUCTORES CIA.LTDA.; ;ECUADOR;PRESIDENTE;2017-06-06; ;4;2017-07-06;29;608;;RODRIGUEZ FLOR NATALIA ELIZABETH
;;;;;;;;;;;;TERAN BRAVO ANGEL GABRIEL
;;;;;;;;;;;;MURILLO MOLESTINA DIANA IVETTE
;;;;;;;;;;;;SOTOMAYOR LESCANO ANDREA JACQUELINE
;;;;;;;;;;;;ECUAQUIMICA ECUATORIANA DE PRODUCTOS QUIMICOS C.A.
;;;;;;;;;;;;VALLEJO CHAGCHA PATRICIO IVAN
;;;;;;;;;;;;MORANTE MORALES YANIRA MERCEDES
;;;;;;;;;;;;GUACHAMIN ARCINIEGA ALEXIS JAVIER
;;;;;;;;;;;;CHALACAMA HERNANDEZ KATTERINE YADIRA
;;;;;;;;;;;;CUNALATA HINOJOZA MARCIA DOLORES
;;;;;;;;;;;;CORNEJO RIVADENEIRA GERMANIA SOLEDAD
314403;INDUSTRIAS ROMERO&SONS CIA.LTDA.;1792996538001;ECUADOR;PRESIDENTE;2019-06-11; ;2;2019-06-18;6;9945;;ROMERO REINA TANIA IVANOVA
;;;;;;;;;;;;FERNANDEZ FERNANDEZ SABINA ELSA RAQUEL
729209;PRODUCTOS CONFECCIONADOS ROCIO ESPINOZA ZEAS ROESPRODUCTS S.A.S.; ;ECUADOR;PRESIDENTE;2020-07-02; ;5;2020-07-09;7;899;;ESPINOZA ZEAS LILIAN DEL ROCIO
708443;RODEPORT CIA.LTDA.;0190426912001;ECUADOR;PRESIDENTE;2018-09-12; ;2;2018-09-19;18;2162;;ESPINOZA ZEAS LILIAN DEL ROCIO
;;;;;;;;;;;;GUEVARA CARRILLO JESSICA LIZETH
;;;;;;;;;;;;ALVARRACIN CORONEL GRACIELA BEATRIZ
;;;;;;;;;;;;RIEGO ECUADOR
;;;;;;;;;;;;SALVATIERRA MACIAS JONATHAN STEVEN
;;;;;;;;;;;;LOPEZ CEDEÑO VICENTE XAVIER
;;;;;;;;;;;;COMANDO PROVINCIAL DE LA POLICIA DEL GUAYAS NÑ2
;;;;;;;;;;;;SUAREZ JARAMILLO LUIS RAMIRO
;;;;;;;;;;;;GUALLI GUAMAN JOEL EFRAIN
174200;CONSTRUAGRONOS S.A.;0992848898001;ECUADOR;PRESIDENTE;2018-11-13; ;5;2018-12-05;14;16300;;GUNCAY BUSTOS AMANDA LISSETH
;;;;;;;;;;;;AGUIRRE PINEDA WILLIAM JOSE
;;;;;;;;;;;;FIALLO HASING ESTEFANIA GABRIELA
;;;;;;;;;;;;"ASOCIACION DE PRODUCCION TEXTIL EL GUAYTAMBITO ""ASOPRELGU"""
;;;;;;;;;;;;GORDON VENEGAS VICTOR HUGO
718946;DISTRIBUIDORA PINEDA PINEQVS C.L.;1191772411001;ECUADOR;GERENTE;2018-07-19; ;2;2018-07-20;30;399;;QUIZHPE GRANDA JOSE GONZALITO
;;;;;;;;;;;;CHASI CHICAIZA MARIA VICENTA
;;;;;;;;;;;;GRANDA RAMIREZ ROSA EDITH
;;;;;;;;;;;;GAMARRA DIAZ NIXON ALFREDO
;;;;;;;;;;;;COELLAR CABRERA MARIANA DE JESUS
;;;;;;;;;;;;CRUZ CORNEJO MARIA CRESENCIA
;;;;;;;;;;;;ENCALADA PERALTA ELVIA MATILDE
;;;;;;;;;;;;MERA TAPIA JESSICA CAROLINA
;;;;;;;;;;;;CHICA COBEÑA YINA YULIANA
;;;;;;;;;;;;GALLARDO CHIMBORAZO KENYA ARIANA
;;;;;;;;;;;;ULLOA GONZALEZ GENESIS BEATRIZ
;;;;;;;;;;;;CERVANTES ANZULES RUBEN DARIO
;;;;;;;;;;;;GALLEGOS ARIAS ALFONSO XAVIER
;;;;;;;;;;;;GARCIA ALCIVAR LEONARDO RAFAEL
;;;;;;;;;;;;ANDREA TERESA SANCHEZ GRANDES
714881;COMERCIAL VIDA Y RESCATE LIFEANDRESCUE S.A.;1891777562001;ECUADOR;GERENTE GENERAL;2017-10-23; ;5;2017-10-30;15;915;;MERA VEGA ROSARIO NARCIZA
;;;;;;;;;;;;JARAMILLO CABRERA AMPARITO DEL CARMEN
;;;;;;;;;;;;FIGUEROA CHAMBA ANA GABRIELA
;;;;;;;;;;;;CALLE ALVAREZ DANILO RENE
;;;;;;;;;;;;PARRAGA LOAYZA SAMANTHA PAULETTE
;;;;;;;;;;;;CRUZ ALAVA ANDRES MOISES
;;;;;;;;;;;;TUQUERRES SANCHEZ GONZALO
;;;;;;;;;;;;YANEZ SANTILLAN CRISTINA ARACELY
;;;;;;;;;;;;GARCIA VALENCIA CYNTHIA STEFANIA
;;;;;;;;;;;;BENITEZ CEVALLOS JHON JAKSON
;;;;;;;;;;;;VARGAS OYASA GUIDO SAUL
;;;;;;;;;;;;MALDONADO ZAMBRANO JORGE LUIS
;;;;;;;;;;;;HURTADO FLORES DIEGO IGNACIO
;;;;;;;;;;;;ECOTERRA ECUADOR S C C
;;;;;;;;;;;;CUENCA CARTUCHE MARLON HERNAN
;;;;;;;;;;;;SEGARRA ANDRADE TANIA XIMENA
;;;;;;;;;;;;RENDON PEREDA LUIS FRANCISCO
;;;;;;;;;;;;HU QIDONG
;;;;;;;;;;;;RODRIGUEZ ALVARADO GRACE DE LAS MERCEDES
;;;;;;;;;;;;CORTES RUIZ FREDY ALEXANDER
62963;EQUIPOS DE SEGURIDAD AGAINSTFIRE CIA. LTDA.;1891738583001;ECUADOR;GERENTE GENERAL;2010-09-20; ;2;2010-09-24;13;660;;CRUZ CRUZ DIEGO RAFAEL
;;;;;;;;;;;;MENDOZA MOREIRA JESSICA JOHANNA
201216;TRANSPORTE DE CARGA PESADA ALVERCA S.A.;1990905130001;ECUADOR;PRESIDENTE;2020-01-06; ;2;2020-01-10;26;9;;ROGEL JARA CESAR VALENTIN
700550;COMPAÑIA DE TRANSPORTE DE CARGA PESADA ROBER SOLORZANO TRANSOLORZANO S.A.;1990916027001;ECUADOR;GERENTE GENERAL;2019-11-07; ;2;2019-11-13;31;162;;ROGEL JARA CESAR VALENTIN
175817;TRANSPORTES GUAYA HNOS&JIMENEZ CIA.LTDA;1990914245001;ECUADOR;GERENTE GENERAL;2019-09-09; ;4;2019-09-16;31;15;;ROGEL JARA CESAR VALENTIN
201031;TRANSLUCONSA TRANSPORTES LUCIERNAGA DEL CONDOR S.A.;1990903502001;ECUADOR;PRESIDENTE;2019-08-27; ;2;2019-09-12;19;135;;ROGEL JARA CESAR VALENTIN
;;;;;;;;;;;;JORDAN LUA JUAN BAUTISTA
725736;ORTIZ-COMUNICACIONES CIA.LTDA.;2191765497001;ECUADOR;PRESIDENTE;2019-09-03; ;3;2019-09-09;23;237;;ORTIZ BELALCAZAR SAIRA EUGENIA
;;;;;;;;;;;;HERRERA MARCA LUIS CRISTOBAL
;;;;;;;;;;;;LINCANGO MALDONADO JORGE PATRICIO
33968;SERVICIO DE LIMPIEZA MALO PIEDRA CIA. LTDA.;0190341607001;ECUADOR;GERENTE;2019-09-03; ;3;2019-09-11;17;2218;;MALO PIEDRA JUAN FERNANDO
;;;;;;;;;;;;VEGA JIMENEZ GUADALUPE HOZET
;;;;;;;;;;;;CHANDI POZO JOSE DAVID
;;;;;;;;;;;;MALLA LALANGUI OSCAR MEDARDO
;;;;;;;;;;;;SISALIMA ALAÑA SANDRA PAOLA
;;;;;;;;;;;;PAUCAR ROJAS MARTIN ISRAEL
;;;;;;;;;;;;UBILLUZ FONSECA RAUL WILFRIDO
;;;;;;;;;;;;ROJAS TORRES CARMEN JULIA
;;;;;;;;;;;;FARMACIA LA REBAJA
;;;;;;;;;;;;JARAMILLO FREIRE PABLO HERNAN
;;;;;;;;;;;;CRESPO CARDENAS MARIA GABRIELA
;;;;;;;;;;;;CABRERA DURAN NAUN PEDRO
;;;;;;;;;;;;TUTIBEN AGUILERA ANA REBECA
;;;;;;;;;;;;VILLEGAS TOSCANO DIANA MARICELA
;;;;;;;;;;;;GALEANO CONDOR ALEXANDRA ELIZABETH
;;;;;;;;;;;;CACHIMUEL ESPINOZA LUIS EDMUNDO
;;;;;;;;;;;;MORENO MENDOZA WALTER ELIAS
;;;;;;;;;;;;BRIONES CHAVEZ FREDYS NARCISO
;;;;;;;;;;;;REYES MARTILLO WALTER XAVIER
311428;TECNOLOGÍA EN AGUAS AQUAQUÍMICATEC CIA.LTDA.;0190456005001;ECUADOR;GERENTE GENERAL;2018-09-03; ;5;2018-09-04;6;2071;;SARMIENTO PESANTEZ RICHARD ALFONSO
;;;;;;;;;;;;CASTAÑEDA GARZON MARGARITA DEL CARMEN
;;;;;;;;;;;;ORTEGA MIRANDA ADA MAGDALENA
;;;;;;;;;;;;CALDERON DIAZ JAVIER EDUARDO
;;;;;;;;;;;;AMAGUAÑA ANALUISA VICTOR UCLIDES
;;;;;;;;;;;;ARBOLEDA VACA LIGIA DEL ROCIO
;;;;;;;;;;;;ALVAREZ BRITO DANIEL ROBERTO
;;;;;;;;;;;;CEDEÑO VERA GUSTAVO ALEJANDRO
;;;;;;;;;;;;VILLAPRADO GARCIA RODDY LENIN
;;;;;;;;;;;;PEREZ CASTILLO MARTIN SEBASTIAN
;;;;;;;;;;;;ARRIETA MOREIRA JONATHAN LEONEL
;;;;;;;;;;;;VINTIMILLA LOPEZ ANDRES EZEQUIEL
34207;CLINICA SAN PABLO DE MANTA CLIMANTA S.A.;1390142583001;ECUADOR;GERENTE GENERAL;2017-11-13; ;2;2017-11-24;20;1126;;MACIAS GUERRERO SANDRA MARIA
;;;;;;;;;;;;LOPEZ OÑA MARIA CRISTINA
;;;;;;;;;;;;CALLE OLGA ALEJANDRINA
;;;;;;;;;;;;PAZ ABRIL BELGICA EULALIA
;;;;;;;;;;;;BARRAGAN MOYANO NOEMI ISABEL
;;;;;;;;;;;;MONTAÑO MONTAÑO GEORGINA DEL PILAR
;;;;;;;;;;;;ECUATORIANA DE CONSULTORIA Y CONSTRUCCIONES ECUACC CIA. LTDA.
705523;COMPAÑIA DE TRANSPORTE ESCOLAR E INSTITUCIONAL JUANMOL CIA.LTDA.;1091752901001;ECUADOR;PRESIDENTE;2019-06-19; ;2;2019-07-01;26;9;;GER PEREZ LIDIA GERMANIA
